Temps[s] ; Tension Generateur[V] ; Courant[A] 
133.65803480148315 ; 0.0635 ; 0.0 
134.15868544578552 ; 0.0635 ; 0.0 
134.65910029411316 ; 0.0635 ; 0.0 
135.15967297554016 ; 0.0635 ; 0.0 
135.6603217124939 ; 0.0626 ; 0.0 
136.16087007522583 ; 0.0635 ; 0.0 
136.661554813385 ; 0.0635 ; 0.0 
137.16203594207764 ; 0.0635 ; 0.0 
137.66261053085327 ; 0.0626 ; 0.0 
138.16325902938843 ; 0.0635 ; 0.0 
138.6639003753662 ; 0.0635 ; 0.0 
139.1644480228424 ; 0.0635 ; 0.0 
139.6650071144104 ; 0.0635 ; 0.0 
140.165700674057 ; 0.0635 ; 0.0 
140.6659812927246 ; 0.0635 ; 0.0 
141.1665482521057 ; 0.0635 ; 0.0 
141.66718792915344 ; 0.0635 ; 0.0 
142.16776251792908 ; 0.0635 ; 0.0 
142.6684126853943 ; 0.0635 ; 0.0 
143.16897463798523 ; 0.0635 ; 0.0 
143.6695191860199 ; 0.0645 ; 0.0 
144.17016172409058 ; 0.0645 ; 0.0 
144.67034149169922 ; 0.0635 ; 0.0 
145.1709108352661 ; 0.0635 ; 0.0 
145.67157649993896 ; 0.0645 ; 0.0 
146.1722240447998 ; 0.0645 ; 0.0 
146.67285585403442 ; 0.0645 ; 0.0 
147.17349767684937 ; 0.0645 ; 0.0 
147.67387771606445 ; 0.0645 ; 0.0 
148.1741225719452 ; 0.0645 ; 0.0 
148.67475938796997 ; 0.0635 ; 0.0 
149.17530751228333 ; 0.0645 ; 0.0 
149.675852060318 ; 0.0645 ; 0.0 
150.17653489112854 ; 0.0645 ; 0.0 
150.67719340324402 ; 0.0645 ; 0.0 
151.17775702476501 ; 0.0645 ; 0.0 
151.67789030075073 ; 0.0645 ; 0.0 
152.1785340309143 ; 0.0645 ; 0.0 
152.6791217327118 ; 0.0655 ; 0.0 
153.17979836463928 ; 0.0655 ; 0.0 
153.6804928779602 ; 0.0655 ; 0.0 
154.18105030059814 ; 0.0655 ; 0.0 
154.68170309066772 ; 0.0655 ; 0.0 
155.18197965621948 ; 0.0645 ; 0.0 
155.68255639076233 ; 0.0655 ; 0.0 
156.18313074111938 ; 0.0645 ; 0.0 
156.68368577957153 ; 0.0655 ; 0.0 
157.1843433380127 ; 0.0655 ; 0.0 
157.6849958896637 ; 0.0655 ; 0.0 
158.18564891815186 ; 0.0655 ; 0.0 
158.6863248348236 ; 0.0655 ; 0.0 
159.18704319000244 ; 0.0665 ; 0.0 
159.6876039505005 ; 0.0655 ; 0.0 
160.18824291229248 ; 0.0665 ; 0.0 
160.68891549110413 ; 0.0665 ; 0.0 
